Time (s),Velocity
379.0,-0.5388896303216335
380.0,-0.6157318258946445
381.0,-0.5740143181254885
382.0,-0.5502325980438886
383.0,-0.7834478846923796
384.0,-0.40225639167985355
385.0,-0.4063135116585003
386.0,-0.4585270061581285
387.0,-0.7121036777182513
388.0,-0.2560199042916246
389.0,-0.18945587310060819
390.0,-0.52509961678519
391.0,-0.5877152008541305
392.0,-0.5386637051724467
393.0,-0.3910573678290214
394.0,-0.53116813788107
395.0,-0.18589445387123218
396.0,-0.542991554021849
397.0,-0.7149444243198414
398.0,-0.3412060780538026
399.0,-0.3747993365236125
400.0,-0.4667117881451259
401.0,-0.5939047873253132
402.0,-0.13376103410802465
403.0,-0.40516100741644584
404.0,-0.30735734304398393
405.0,-0.3916035919238909
406.0,-0.2708451697775066
407.0,-0.41955539455873103
408.0,-0.6224743093553984
409.0,0.459348725477112
410.0,0.1987092715105527
411.0,0.7999752149625364
412.0,-0.0030428399839850526
413.0,-0.17395283216716553
414.0,-0.3158757697660674
415.0,-0.31739528321671656
416.0,-0.42455053287830546
417.0,0.5449619645002002
418.0,0.11747154487045051
419.0,-0.02552477550475682
420.0,0.051951345064917734
421.0,0.06926083392118358
422.0,0.10096089683704791
423.0,0.03999923738346266
424.0,0.10437551238298602
425.0,0.2265619339955387
426.0,0.24757201959924502
427.0,0.17113115097900897
428.0,0.2626127242569255
429.0,0.4851537625593411
430.0,0.5381632380698176
431.0,0.5779594288002136
432.0,0.5587634172847038
433.0,0.6881546586337725
434.0,0.5164877695372824
435.0,0.6100703513755695
436.0,0.4580827820251282
437.0,0.5106861642294713
438.0,0.2458589922022459
439.0,0.638627480886923
440.0,0.41113324817448665
441.0,0.33760176164420125
442.0,-0.13793921946197404
443.0,0.2693666469657395
444.0,0.5443556843530152
445.0,0.518744161217136
446.0,0.8255133362566968
447.0,0.6311157079941279
448.0,0.8666831900249757
449.0,0.6967603096223142
450.0,0.5578182494137386
451.0,0.678206802539513
452.0,0.769903814989228
453.0,0.7013002611961641
454.0,0.7747793178395074
455.0,0.629569026329336
456.0,0.8242136708547024
457.0,0.6210844407160969
458.0,0.5174948702121981
459.0,-0.24573610965472537
460.0,-0.8868254418409564
461.0,-0.35410359192389085
462.0,-0.48273328916512553
463.0,-0.5509203828335018
464.0,-0.7123410421154983
465.0,-0.31347376599111554
466.0,-0.868562563154182
467.0,-0.6251801681569464
468.0,-0.7425010962612725
469.0,-0.456498922804141
470.0,-0.634055594745572
471.0,-0.7143247983832529
472.0,-0.6981377857428839
473.0,-0.6715238984957389
474.0,-0.554612876780233
475.0,-0.7288269051114373
476.0,-0.485833444548245
477.0,-0.06550113439209929
478.0,-0.6629692474881318
479.0,-0.6728641970601132
480.0,-0.5900564336237631
481.0,-0.6684581800156336
482.0,0.15941354788278583
483.0,0.11270709805342129
484.0,-0.27334655201998054
485.0,-0.6961668986291968
486.0,-0.6202169644048732
487.0,-0.7094783702884597
488.0,-0.956349735944024
489.0,-0.6686469276086252
490.0,-0.6569464833844922
491.0,-0.6593258469809918
492.0,-0.5449791233722904
493.0,-0.012579359783416903
494.0,-0.34830031839240433
495.0,-0.5821242683647595
496.0,-0.5110979771596347
497.0,-0.5417513488780005
498.0,-0.24561400163962555
499.0,-0.26275762139902004
500.0,-0.491178433204324
501.0,-0.7851327906045643
502.0,-0.5733694305161008
503.0,-0.68015481115708
504.0,-0.9462260014108406
505.0,-0.6726983279632419
506.0,-0.7103906503212523
507.0,-0.8357304913157042
508.0,-0.4698213570761282
509.0,-0.5608758650931346
510.0,-0.8678118625002383
511.0,-0.7723704028521858
512.0,-0.6489390097424262
513.0,-0.2871098739776172
514.0,-0.7627309298202132
515.0,-0.7477378886961163
516.0,-0.6929820213151322
517.0,-0.6567729881222474
518.0,-0.6642313778574288
519.0,-0.6726087205201045
520.0,-0.5984099445196469
521.0,-0.5533354940801891
522.0,-0.443644544431946
523.0,-0.6562277172980496
524.0,-0.7148653028540924
525.0,-0.49838134639949666
526.0,-0.7862385845837067
527.0,-0.8161636575089131
528.0,-0.6818020628777335
529.0,-0.5943833292024937
530.0,-0.7294922880402661
531.0,-0.6437246191683667
532.0,-0.381056605212484
533.0,-0.7680768717469638
534.0,-0.9190024975691597
535.0,-0.620888066957732
536.0,-0.843480581876418
537.0,-0.7070446702636747
538.0,-0.8054145774151112
539.0,-0.7270633543688395
540.0,-0.6364111265752798
541.0,-0.5969914777601952
542.0,-0.7249051495681684
543.0,-0.714403919849002
544.0,-0.5807744370936684
545.0,-0.6581571371375188
546.0,-0.6021200739738041
547.0,-0.6106956969361881
548.0,-0.8991401498541496
549.0,-0.663888200415626
550.0,-0.3575565766143639
551.0,-0.9122533412137043
552.0,-0.4554231568511563
553.0,-0.8206402165830966
554.0,-0.6733065146517703
555.0,-0.4849326037635126
556.0,-0.7815637452098149
557.0,-0.2645402375550514
558.0,0.0
559.0,0.07780976530476064
560.0,0.3254313549789327
561.0,-0.5034069893805647
562.0,-0.647015309526987
563.0,-0.6906979847858001
564.0,-0.2062648948542449
565.0,-0.5532973632533221
566.0,-0.6910602276410364
567.0,-0.6226458980762998
568.0,-0.4490438695163105
569.0,-0.3550971382814436
570.0,-0.47148767421021526
571.0,-0.5878934624697336
572.0,-0.44709919734609443
573.0,-0.5630397895178357
574.0,-0.5957026558120913
575.0,-0.5218356180053765
576.0,-0.6853863606032297
577.0,-0.5840727536176622
578.0,-0.3251110560332501
579.0,-0.4014108405940783
580.0,-0.7184381613315285
581.0,-0.7373586776229243
582.0,-0.5602104821643057
583.0,-0.8310079884082286
584.0,-0.6249337476883187
585.0,-0.6362280986063182
586.0,-0.5313683247221216
587.0,-0.6264361022668776
588.0,-0.3923585822958571
589.0,-0.42174982364492575
590.0,-0.771699300299327
591.0,-0.6515414386760977
592.0,-0.7252712055060914
593.0,-0.5809612781453166
594.0,-0.6119082572305581
595.0,-0.4738136546491011
596.0,-0.06724752626260701
597.0,-0.38293264189433945
598.0,-0.4872128272101581
599.0,-0.1530190082171932
